#OTU ID	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00011	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00024	Otu00025	Otu00026	Otu00027	Otu00028	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00046	Otu00047	Otu00048	Otu00049	Otu00050	Otu00052	Otu00053	Otu00054	Otu00055	Otu00056	Otu00057	Otu00058	Otu00059	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00068	Otu00069	Otu00070	Otu00072	Otu00073	Otu00074	Otu00075	Otu00077	Otu00078	Otu00079	Otu00080	Otu00081	Otu00082	Otu00083	Otu00084	Otu00085	Otu00086	Otu00087	Otu00089	Otu00090	Otu00091	Otu00092	Otu00093	Otu00094	Otu00095	Otu00096	Otu00097	Otu00098	Otu00099	Otu00100	Otu00101	Otu00102	Otu00103	Otu00104	Otu00105	Otu00106	Otu00107	Otu00108	Otu00109	Otu00110	Otu00111	Otu00112	Otu00113	Otu00114	Otu00115	Otu00116	Otu00117	Otu00118	Otu00119	Otu00120	Otu00121	Otu00122	Otu00123	Otu00124	Otu00126	Otu00127	Otu00128	Otu00130	Otu00132	Otu00133	Otu00134	Otu00135
Otu00080	1.5809	15.1121	11.3940	-0.4019	1.4246	1.2640	12.5972	12.4736	12.5079	1.1321	4.0511	0.8776	1.3764	-2.2300	1.6666	11.1924	-2.3145	10.2360	-2.8601	11.0090	-3.5393	1.2724	-3.0139	0.2664	-3.5120	-0.5015	-2.7623	-2.9143	-3.7755	-3.7458	2.2096	2.4218	-3.6146	-3.4240	-3.6136	1.5551	0.8645	-3.1908	-2.5981	-2.9354	1.4241	-2.5645	-3.1871	-3.4414	-2.7991	-3.2121	-3.2262	-2.9573	-3.0406	-2.6993	-3.3942	9.7403	9.6702	-2.9566	2.4345	-3.1619	9.4591	9.3723	-2.9398	-2.9160	2.4882	-3.1204	-3.2260	-2.8873	-2.2749	-2.7663	-2.3799	-2.8237	9.7394	-2.8828	-2.6787	1.7199	10.2065	-2.2549	-2.1469	1.9192	-2.3305	-0.5247	-2.5403	6.2307	-2.2106	-2.3828	-2.6105	-2.3165	-2.6422	-2.5612	-2.3549	8.6676	-2.3929	8.8753	8.8535	-2.0800	-2.2769	-2.0714	-2.5140	-2.6070	-2.5462	-2.4681	-1.7111	-2.6017	-2.2045	2.0841	-2.1298	-2.1898	-2.2633	-2.3150	-1.4982	1.9135	-2.0876	-1.9785	-2.1910	1.7526	-2.4281	-1.8962	-1.9187	-2.3398	-2.4512	-2.1748	-2.0076	-2.0129	-2.0695	-1.9478	-1.9789	-2.0119
Otu00081	-3.1695	-2.9927	-4.2416	-2.4663	-2.8292	-2.6521	-2.5310	-2.3831	-2.3491	-2.5701	-2.9870	-2.2914	-2.7045	-0.1469	-2.7201	-2.5468	-1.2447	-3.1307	1.7925	-2.2935	1.9858	-2.7280	1.7523	-2.6014	1.6935	-1.0068	1.5320	1.5684	1.4783	1.7218	-1.4877	-1.4352	1.6129	1.7724	1.6928	-2.4683	-2.2003	1.5333	1.3855	1.4806	-2.3286	1.4190	1.7360	1.5279	1.4853	1.4768	1.4717	1.3844	1.4426	1.4037	1.3607	-2.2604	-2.3430	1.6095	-1.3607	1.5734	-2.1451	-2.0545	1.4401	1.3880	-2.7014	1.4872	1.4992	1.2934	1.2311	1.2712	1.3053	1.3949	-2.2747	1.2991	1.2347	-2.3408	-2.2549	2.3203	1.2753	-2.0797	1.1457	0.7925	1.0636	-0.8984	1.2006	1.1981	1.1317	1.2946	1.1594	1.1201	1.1931	-2.1999	1.1091	-2.2617	-2.0794	1.1062	1.0724	1.1716	1.1556	1.2356	1.1369	1.0785	1.0844	1.1564	1.1126	-2.3279	1.0461	1.1590	1.0020	1.1587	1.0112	-2.3355	1.0098	1.0256	1.1006	-2.6794	1.1215	1.0178	1.0423	0.9835	1.0269	0.9833	0.8906	0.9835	0.9475	0.8999	1.0501	1.0493
Otu00082	-3.3932	-2.7964	-4.6161	-1.9343	-3.1219	-1.6058	-2.6716	-2.3689	-2.5869	-2.8483	-2.0774	-2.4926	-2.7544	0.3450	-1.7414	-2.4184	-0.9669	-3.3279	1.4676	-2.4206	1.8550	-2.5887	1.7187	-1.9837	1.7153	-0.3664	1.3362	1.4555	1.5733	1.6647	-1.4283	-1.4086	1.5851	1.7259	1.8511	-2.6963	-1.3762	1.4067	1.6283	1.4569	-2.7211	1.2528	1.4634	1.4090	1.2617	1.4695	1.4549	1.3018	1.3721	1.5949	1.2553	-2.3751	-2.3163	1.4582	-1.3660	1.3647	-2.0711	-2.2057	1.4253	1.3831	-2.0638	1.3860	1.3798	1.3348	1.2566	1.0774	1.1970	1.1562	-2.4742	1.2654	1.1363	-2.5235	-2.1469	1.2753	2.0991	-1.4414	1.1217	0.6460	1.0222	-1.0017	1.1579	0.9993	1.0725	1.0543	1.2141	1.1139	1.0655	-2.1873	1.0341	-2.2252	-2.3604	1.1467	1.0370	1.0528	1.0160	1.0242	1.2519	0.9599	1.0382	1.0163	1.0572	-2.4521	0.9461	0.9920	1.0116	1.0853	0.9294	-2.3781	1.0406	1.0124	0.8745	-2.5875	0.9877	0.9620	0.9396	0.9043	1.0542	0.9748	1.0151	0.8127	0.8846	0.9222	0.8833	1.1702
Otu00083	1.6427	5.3506	0.9712	7.2330	1.6628	12.9483	2.7852	2.6864	2.7030	1.3998	11.0492	0.7960	1.2035	8.2846	11.8064	2.6342	5.2002	1.8318	-1.8939	2.3703	-2.4332	1.8405	-2.4634	8.8034	-3.0276	7.7198	-2.1997	-2.7685	-1.8575	-2.2978	1.7331	1.8455	-2.6016	-2.8815	-1.8659	1.4651	9.4043	-2.2433	-1.7136	-2.3246	1.7929	-2.4392	-2.5389	-2.4796	-2.8377	-2.2657	-2.5306	-2.6674	-2.4341	-0.9722	-1.9276	1.7968	1.9508	-2.5036	1.6304	-2.7858	2.2446	2.4377	-2.6330	-2.3973	9.5062	-2.3703	-2.2096	-1.8806	-2.3003	-1.4893	-2.3799	-2.4438	2.2882	-2.1374	-1.6889	2.2827	1.9192	-2.0797	-1.4414	10.4537	-1.9801	-1.8234	-1.9993	-0.3747	-1.8804	-1.8230	-1.3956	-1.9708	-2.2650	-2.0481	-2.1332	2.0348	-1.7072	2.1046	2.0566	-2.0243	-1.4783	-1.9364	-1.7545	-2.0923	-1.7859	-1.3324	-1.7638	-1.5965	-1.5590	2.0580	-1.6560	-1.7036	-1.7806	-1.8633	-1.7855	2.3041	-1.5389	-1.7165	-1.4217	3.4779	-1.8159	-1.5454	-2.0185	-1.7302	-1.5503	-1.6386	-1.7342	-1.5316	-1.5438	-1.2397	-1.3488	-1.8055
Otu00084	-3.2371	-3.6466	-4.3257	-2.2705	-2.8525	-2.0382	-2.6950	-2.8103	-2.9733	-2.5836	-2.7424	-2.3445	-2.6470	0.1311	-2.4948	-2.6558	-1.1137	-3.4710	1.7741	-2.4483	1.9437	-2.4445	1.6541	-2.2467	1.6979	-0.6166	1.5924	1.6360	1.5846	1.7215	-1.4030	-1.3926	1.6996	1.7192	1.6515	-2.4202	-1.8401	1.5696	1.4057	1.4950	-2.2672	1.4410	1.5955	1.6206	1.4794	1.5485	1.6329	1.5027	1.5404	1.3111	1.5802	-2.5333	-2.3646	1.5474	-1.3640	1.5788	-2.4895	-2.3790	1.5764	1.3533	-2.7231	1.4757	1.3867	1.4414	1.1237	1.2409	1.1494	1.4376	-2.5079	1.3393	1.4384	-2.6830	-2.3305	1.1457	1.1217	-1.9801	2.2301	0.6923	1.1713	-1.0071	1.2498	1.1539	1.2662	1.1744	1.3485	1.2091	1.1672	-2.1877	1.0797	-2.5717	-2.3754	1.3431	1.1134	1.1663	1.1863	1.2886	1.1128	1.0718	0.9922	1.2079	1.1880	-2.4575	1.0183	1.0853	1.1065	0.9963	0.9990	-2.5039	1.1102	1.0455	0.9765	-2.7391	1.0316	0.9690	0.9481	0.9130	1.0597	1.0559	1.0153	0.8850	1.0669	0.9179	0.8994	1.0968
Otu00085	-3.2615	-0.4155	-2.3111	-2.6099	-3.2467	-1.9069	-0.2975	-0.2183	-0.3572	-2.6776	-1.4558	-2.6674	-2.6523	-0.4742	-2.2653	-0.2997	-1.8105	-1.3244	1.3308	-0.2781	1.2012	-2.5309	1.1232	-2.4202	1.1732	-0.7607	0.9677	1.1703	1.0599	1.1607	-0.9580	-0.9042	1.1002	1.0138	0.8793	-2.4772	-1.7982	1.0951	0.9937	0.9620	-2.5323	0.9625	1.0246	0.9323	0.9042	0.9466	1.0087	1.0924	0.8903	0.6949	0.8408	-0.3679	-0.3041	0.9595	-0.9401	0.8867	-0.4126	-0.4726	0.9760	0.8734	-2.3596	0.9724	0.8360	0.8242	0.9379	0.9336	0.9555	0.8145	-0.7125	0.8144	1.0298	-2.4533	-0.5247	0.7925	0.6460	-1.8234	0.6923	1.5054	0.6483	0.3786	0.8481	0.7305	0.7627	0.7771	0.8008	0.7236	0.7269	-0.6187	0.7651	-0.5196	-0.6087	0.7210	0.8074	0.7130	0.6819	0.7242	0.6315	0.5667	0.7611	0.5745	0.5770	-2.2909	0.7169	0.5492	0.6470	0.5810	0.7624	-2.4205	0.5957	0.6305	0.5971	-2.6439	0.6793	0.7080	0.5016	0.5175	0.6479	0.6206	0.6305	0.7028	0.6617	0.6045	0.5524	0.7995
Otu00086	-2.4317	-3.9933	-4.3030	-1.7438	-2.4609	-1.6422	-3.2983	-3.1652	-3.1211	-1.9842	-2.2366	-1.7140	-2.1337	0.1213	-2.1793	-2.8865	-0.7880	-3.4074	1.6572	-2.7299	1.8122	-2.1016	1.5886	-1.8879	1.7838	-0.5511	1.4734	1.4896	1.5244	1.5342	-1.2292	-1.2999	1.6106	1.5375	1.6417	-1.9540	-1.5928	1.4482	1.2954	1.5433	-2.0546	1.3198	1.4795	1.5202	1.4297	1.4953	1.3762	1.3698	1.3325	1.1770	1.2821	-2.7144	-2.5208	1.3671	-1.2113	1.4256	-2.6125	-2.5747	1.5287	1.3619	-2.4082	1.3619	1.5121	1.2210	1.1308	1.1980	1.1874	1.4657	-2.7128	1.3502	1.1456	-2.0489	-2.5403	1.0636	1.0222	-1.9993	1.1713	0.6483	1.9241	-1.2391	1.1253	1.1973	1.1151	1.0991	1.1165	1.1217	1.1786	-2.4899	1.0500	-2.6285	-2.5825	1.0332	0.9366	1.1048	1.1092	1.1152	1.0160	1.1479	0.9858	1.1316	0.9874	-2.1151	0.9392	0.8936	1.1473	1.0658	0.9640	-1.9852	0.9145	1.0208	1.0152	-2.2182	1.0969	0.8648	1.0872	1.0224	0.9559	0.9867	0.8909	0.9466	0.8822	0.8563	0.8120	0.9148
Otu00087	-2.3448	10.0972	6.1991	-2.9535	-1.9099	-1.6555	8.6566	8.6851	8.6369	-1.6259	0.6977	-1.5731	-1.1943	-2.8205	-1.6880	7.7114	-3.6495	6.2029	-1.1225	7.4646	-1.5553	-1.1031	-1.0730	-2.5023	-1.2817	-1.5840	-1.1028	-1.0981	-1.8094	-1.6599	0.6341	0.8406	-1.5826	-1.6596	-1.9770	-1.2330	-1.5296	-1.4283	-0.8916	-1.2884	-1.3569	-0.7331	-1.3040	-1.3884	-1.0763	-1.3472	-1.0766	-1.1495	-1.1886	-1.3478	-1.5794	6.4212	6.3977	-1.1048	0.8888	-1.3377	6.3789	6.2518	-1.2659	-1.3161	-1.0053	-1.4907	-1.3183	-1.2943	-0.7227	-1.1894	-0.9714	-1.0260	6.4708	-1.3778	-1.2701	-0.8545	6.2307	-0.8984	-1.0017	-0.3747	-1.0071	0.3786	-1.2391	5.4718	-0.9706	-1.0494	-1.2647	-0.9877	-1.1540	-1.2324	-0.8837	5.7921	-1.0888	5.9504	5.8210	-0.7799	-1.0456	-0.8419	-1.1639	-1.1948	-1.2597	-1.0800	-0.5733	-1.3051	-1.0267	-0.4768	-0.9144	-1.1156	-1.1147	-0.9861	-0.6725	-0.8260	-0.9382	-0.8719	-1.1384	-1.1897	-1.1252	-0.8358	-0.8283	-1.1144	-1.0109	-0.9379	-0.8742	-0.6623	-1.0562	-0.8266	-0.6851	-0.6573
Otu00089	-3.5008	-3.4987	-4.3721	-2.3340	-3.1476	-1.9043	-2.6630	-2.7491	-2.6611	-2.8035	-2.5913	-2.3522	-2.8848	-0.0254	-2.4081	-2.6832	-1.1500	-3.3125	1.6710	-2.6026	1.8721	-2.5834	1.6665	-2.3862	1.8233	-0.6024	1.6654	1.7169	1.5154	1.8298	-1.3717	-1.3459	1.6114	1.6365	1.6207	-2.4519	-1.7546	1.5102	1.5863	1.5507	-2.6394	1.3960	1.6132	1.5291	1.5399	1.5734	1.5545	1.5502	1.4005	1.2721	1.4074	-2.4361	-2.2856	1.5238	-1.3605	1.5317	-2.4226	-2.3721	1.4877	1.4191	-2.6023	1.4720	1.3898	1.5349	1.2538	1.3295	1.1738	1.5046	-2.5365	1.3605	1.1280	-2.3996	-2.2106	1.2006	1.1579	-1.8804	1.2498	0.8481	1.1253	-0.9706	2.5463	1.2310	1.1514	1.1256	1.3983	1.2728	1.1606	-2.2889	1.1087	-2.1474	-2.4663	1.2072	1.1629	1.1252	1.2087	1.2711	1.1562	1.1187	0.9701	1.0290	1.1535	-2.2627	1.1747	0.9882	1.0344	1.1964	1.1195	-2.5837	0.8695	0.9172	0.9654	-2.6097	1.2611	1.0281	1.0034	0.9165	1.1994	1.0737	1.1879	0.9719	0.9892	0.9002	0.8725	1.0899
Otu00090	-2.7230	-3.6873	-4.3678	-2.1663	-2.7328	-2.2983	-2.8756	-2.7066	-2.8441	-2.4958	-2.8626	-2.1843	-2.5124	-0.0324	-2.4683	-2.8691	-1.0187	-3.4673	1.6201	-2.6566	1.7620	-2.2722	1.6601	-2.1104	1.8062	-0.5206	1.5826	1.6491	1.6965	1.6731	-1.3617	-1.3055	1.7005	1.7704	1.5616	-2.1990	-1.8089	1.5749	1.3936	1.4067	-2.5229	1.3414	1.6148	1.5744	1.5107	1.3363	1.6579	1.3402	1.4937	1.2075	1.4223	-2.5964	-2.6281	1.4180	-1.3154	1.3731	-2.4727	-2.2280	1.4688	1.4037	-2.5971	1.4634	1.3154	1.4967	1.1864	1.3614	1.3814	1.2835	-2.4696	1.4143	1.3003	-2.3132	-2.3828	1.1981	0.9993	-1.8230	1.1539	0.7305	1.1973	-1.0494	1.2310	2.2656	1.1421	1.1030	1.2963	1.1994	1.1420	-2.4168	1.0532	-2.3157	-2.2834	1.2082	1.1070	1.1845	1.1597	1.2226	0.9778	1.0453	1.1416	1.0886	1.0400	-2.4328	1.1538	1.0310	1.1230	1.1303	0.9207	-2.3184	0.9722	0.9916	1.0299	-2.5161	1.2285	0.8589	0.9703	1.0944	1.0766	0.9899	1.0489	0.8747	1.1197	0.8397	1.0221	1.1872
Otu00091	-2.9642	-3.8236	-4.7258	-1.8293	-2.5927	-1.3896	-3.0635	-3.1484	-3.1854	-2.3296	-2.0365	-2.1671	-2.3775	0.6720	-1.5542	-2.7075	-0.7584	-3.6381	1.7752	-2.9126	1.8928	-2.3469	1.4886	-1.6714	1.7127	-0.1039	1.4900	1.5525	1.6983	1.8922	-1.3087	-1.3843	1.5681	1.7226	1.4489	-2.3038	-1.2445	1.8161	1.1994	1.4268	-2.4342	1.2797	1.6282	1.5644	1.4246	1.5388	1.5530	1.4600	1.5605	1.2110	1.4229	-2.6689	-2.5826	1.3488	-1.3294	1.4343	-2.6084	-2.5226	1.4006	1.3553	-1.9846	1.3610	1.3417	1.3609	1.0342	1.2486	1.2639	1.2932	-2.8708	1.3027	1.3919	-2.3194	-2.6105	1.1317	1.0725	-1.3956	1.2662	0.7627	1.1151	-1.2647	1.1514	1.1421	2.1944	1.1619	1.2530	1.0823	1.1206	-2.4159	1.0823	-2.5271	-2.5773	1.1505	1.1376	0.9995	1.2334	1.1296	1.1255	1.1237	1.0225	1.0941	0.8915	-2.1829	1.0051	0.9895	1.1458	1.0686	0.7735	-2.3647	1.1037	0.9827	0.9358	-2.6979	1.0970	0.9805	0.9806	0.9304	0.9583	0.9462	0.9254	0.7890	0.9108	1.0502	0.9775	0.9990
Otu00092	-2.7969	-3.3119	-4.3638	-2.1853	-2.6944	-2.1046	-2.7693	-2.7764	-2.6954	-2.3991	-2.6964	-1.9595	-2.3638	-0.0933	-2.3862	-2.7031	-1.0306	-3.1224	1.5922	-2.3765	1.7904	-2.3400	1.5246	-2.1860	1.6807	-0.5640	1.5103	1.5421	1.5403	1.6461	-1.3090	-1.3001	1.5859	1.6676	1.4890	-2.1154	-1.8581	1.5632	1.3363	1.4099	-2.1080	1.2961	1.4945	1.5475	1.4430	1.4446	1.4650	1.3570	1.3640	1.1507	1.4268	-2.3006	-2.3959	1.5803	-1.3055	1.4603	-2.2743	-2.2377	1.3960	1.4628	-2.5144	1.3709	1.4626	1.3527	1.1908	1.2458	1.2550	1.3316	-2.3999	1.3124	1.3579	-2.0296	-2.3165	1.2946	1.0543	-1.9708	1.1744	0.7771	1.0991	-0.9877	1.1256	1.1030	1.1619	1.9544	1.3157	1.0642	1.0845	-2.1375	1.0095	-2.2124	-2.4760	1.3029	1.1017	0.9724	1.1067	1.1242	1.0820	1.1032	1.0530	1.1225	1.0539	-2.2930	1.0491	0.9497	1.0048	0.9666	0.8336	-2.2368	1.0819	0.9097	1.0753	-2.5900	1.0841	1.0476	0.9909	1.0559	0.9659	0.8934	0.8873	0.8071	0.8318	0.8357	0.9835	0.8955
Otu00093	-2.9544	-3.6804	-4.5337	-2.2596	-2.4890	-2.5406	-3.2010	-3.0379	-2.9630	-2.4535	-3.0665	-2.5224	-2.4406	-0.0379	-2.6705	-2.9493	-1.1282	-3.7004	1.9072	-2.7648	1.9646	-2.4474	1.8228	-2.3543	1.8470	-0.8995	1.6985	1.6902	1.5853	1.8949	-1.3869	-1.3996	1.9669	1.8598	1.7786	-2.2948	-2.1072	1.7670	1.5310	1.6256	-2.3510	1.5583	1.6959	1.6425	1.5975	1.5569	1.7413	1.4403	1.5788	1.2819	1.4972	-2.7069	-2.7855	1.7045	-1.4185	1.5894	-2.7861	-2.5792	1.5712	1.5143	-2.8528	1.6138	1.4672	1.4767	1.3302	1.3372	1.3345	1.4863	-2.8653	1.5787	1.3545	-2.4468	-2.6422	1.1594	1.2141	-2.2650	1.3485	0.8008	1.1165	-1.1540	1.3983	1.2963	1.2530	1.3157	2.6603	1.1599	1.2263	-2.7883	1.1336	-2.4173	-2.5873	1.2423	1.1193	1.1773	1.2295	1.2845	1.2026	1.0771	1.0569	1.2529	1.1444	-2.4118	1.0854	1.1833	1.1633	1.1421	1.1977	-2.4402	1.0915	1.0936	1.1757	-2.6529	1.1904	1.1841	1.0586	1.0205	1.1457	0.9709	1.0621	0.9853	0.9709	1.0474	1.0861	1.1364
Otu00094	-2.5946	-4.0824	-3.8943	-1.8060	-2.4151	-2.3000	-3.2626	-3.0665	-3.1317	-2.2060	-2.8487	-1.9275	-2.2188	-0.3168	-2.5627	-3.1274	-0.7814	-3.4079	1.5693	-2.8991	1.7949	-2.0056	1.7195	-2.2038	1.7055	-0.8824	1.4165	1.6339	1.6508	1.8074	-1.2613	-1.2412	1.6903	1.7883	1.7180	-2.0108	-1.9331	1.4380	1.3341	1.4835	-1.9398	1.4358	1.6287	1.6396	1.4217	1.3658	1.5030	1.4297	1.4176	1.1483	1.4339	-2.5865	-2.6427	1.4958	-1.3056	1.6126	-2.7113	-2.5263	1.4665	1.4119	-2.6313	1.4320	1.4628	1.4528	1.1969	1.2058	1.3252	1.3422	-2.8786	1.4208	1.1707	-2.2857	-2.5612	1.1201	1.1139	-2.0481	1.2091	0.7236	1.1217	-1.2324	1.2728	1.1994	1.0823	1.0642	1.1599	2.1189	1.0312	-2.4424	1.0129	-2.5257	-2.6557	1.0411	1.0584	1.0166	1.1610	1.2129	1.1511	1.0799	1.0991	1.0747	1.0930	-2.1217	1.1197	1.0471	1.1341	1.0724	0.9055	-2.2257	1.0826	1.0056	0.8051	-2.1681	1.0911	1.0314	0.8873	1.0851	1.0640	1.0466	0.8763	0.9587	0.8751	1.0315	0.8952	1.1161
Otu00095	-2.9856	-3.3472	-3.8201	-2.4322	-2.6573	-2.4691	-2.7885	-2.5356	-2.5701	-2.2376	-3.0331	-1.9797	-2.3269	-0.3833	-2.5948	-2.5060	-1.2518	-3.1188	1.6148	-2.4473	1.8561	-2.3623	1.7135	-2.6476	1.8034	-0.8233	1.5434	1.4875	1.5919	1.6535	-1.3896	-1.3564	1.6565	1.6118	1.4857	-2.1510	-2.0523	1.3852	1.2066	1.4471	-2.1568	1.3948	1.5385	1.4771	1.3190	1.4743	1.4047	1.3929	1.4917	1.3966	1.2998	-2.3142	-2.2226	1.3914	-1.3053	1.3495	-2.3218	-2.2552	1.4001	1.3381	-2.6015	1.4260	1.3951	1.4133	1.1529	1.2261	1.2269	1.3218	-2.3900	1.3358	1.2869	-2.1020	-2.3549	1.1931	1.0655	-2.1332	1.1672	0.7269	1.1786	-0.8837	1.1606	1.1420	1.1206	1.0845	1.2263	1.0312	2.1448	-2.2758	1.1091	-2.2142	-2.2416	1.0759	0.9941	1.0597	1.1740	1.2283	1.1969	1.1738	0.9395	0.9782	1.1004	-2.1698	0.9835	1.1186	1.0907	1.0596	1.0431	-2.0928	1.0053	1.0608	0.8742	-2.4263	1.0944	0.9088	1.1031	0.7751	0.9380	1.0082	1.0205	0.8701	0.8867	0.8632	1.0352	0.9756
Otu00096	1.4729	14.3854	11.0555	-0.0042	1.4849	1.0496	11.8692	11.8853	11.7853	1.5943	4.0911	0.7828	1.7620	-2.1541	1.6393	10.5585	-2.1435	9.8514	-2.8035	10.5312	-3.4937	1.6561	-2.7040	0.4064	-3.2995	-0.4834	-2.5840	-3.0279	-3.5334	-3.6166	2.1642	2.4047	-3.3711	-3.3567	-3.5271	1.4598	1.2221	-3.0205	-2.6084	-3.0059	1.5519	-2.3159	-3.3448	-3.1265	-2.8462	-3.1789	-3.0709	-2.8706	-3.0110	-2.4799	-3.2372	9.2920	9.3284	-2.6830	2.3649	-3.0215	9.1562	8.9918	-2.6559	-2.7703	2.7234	-2.9651	-3.0282	-2.9947	-2.3295	-2.6385	-2.2889	-2.8162	9.2459	-2.9031	-2.6043	2.0038	8.6676	-2.1999	-2.1873	2.0348	-2.1877	-0.6187	-2.4899	5.7921	-2.2889	-2.4168	-2.4159	-2.1375	-2.7883	-2.4424	-2.2758	9.3192	-2.2174	8.5025	8.3743	-2.4149	-2.3988	-2.1468	-2.5403	-2.5000	-2.5437	-2.4910	-2.0250	-2.3710	-1.9829	2.3203	-1.9042	-2.2049	-2.2084	-2.3505	-1.6006	1.7335	-2.0207	-2.0965	-2.1950	1.9779	-2.1601	-1.9960	-1.9678	-2.2565	-2.2753	-2.1663	-1.7325	-1.8817	-2.0945	-1.8217	-1.8238	-2.0808
Otu00097	-2.3944	-3.6339	-4.0588	-2.0033	-2.3772	-1.8098	-2.8584	-2.9076	-2.9266	-2.1157	-2.3792	-2.0584	-2.3065	0.3349	-2.0415	-2.6369	-0.8513	-3.0113	1.4611	-2.6456	1.6676	-2.1907	1.4934	-1.9138	1.6887	-0.4526	1.2888	1.5214	1.5233	1.6112	-1.2463	-1.2361	1.6662	1.4767	1.3921	-1.9303	-1.6014	1.3658	1.3543	1.5056	-2.2246	1.1792	1.5416	1.4110	1.3291	1.3392	1.3231	1.2397	1.3752	0.9954	1.4063	-2.3251	-2.4038	1.3585	-1.2260	1.3582	-2.4146	-2.2969	1.3237	1.3465	-2.3487	1.3639	1.2724	1.3177	1.0869	1.2647	1.2526	1.2769	-2.5915	1.3177	1.2143	-2.2121	-2.3929	1.1091	1.0341	-1.7072	1.0797	0.7651	1.0500	-1.0888	1.1087	1.0532	1.0823	1.0095	1.1336	1.0129	1.1091	-2.2174	1.9283	-2.2635	-2.4538	1.1389	1.0522	1.0704	1.1460	1.1751	1.0533	0.9789	0.9877	1.1047	0.9076	-1.9280	0.9911	0.9892	0.9496	1.0943	0.9323	-1.9832	1.0106	1.0474	0.9315	-2.2752	1.0029	1.0238	0.7617	0.8167	0.9551	0.9320	0.8347	0.9577	0.7309	0.8603	0.9096	1.0837
Otu00098	1.2198	14.7713	11.0901	-0.4541	1.1547	1.5369	12.1628	12.0206	12.0361	1.0322	3.9465	0.9111	1.4703	-2.2356	1.4620	10.8829	-2.5704	10.0397	-2.9439	10.4512	-3.5415	1.6484	-2.7575	0.1401	-3.3543	-0.4779	-2.6131	-2.8473	-3.4898	-3.5378	2.1624	2.2679	-3.3740	-3.3472	-3.3590	1.2643	0.6750	-3.0161	-2.7556	-2.8820	1.0821	-2.0779	-2.9163	-3.0048	-2.7090	-2.8964	-2.9725	-2.8565	-2.7720	-2.6155	-3.1299	9.3162	9.3482	-2.6126	2.2645	-2.8644	9.1343	9.0989	-2.8451	-3.0024	2.1577	-2.7799	-2.9931	-3.0706	-2.2438	-2.7310	-2.2283	-2.7394	9.3537	-2.8346	-2.4042	1.6136	8.8753	-2.2617	-2.2252	2.1046	-2.5717	-0.5196	-2.6285	5.9504	-2.1474	-2.3157	-2.5271	-2.2124	-2.4173	-2.5257	-2.2142	8.5025	-2.2635	9.7188	8.3417	-2.1583	-2.2548	-1.8834	-2.3853	-2.5201	-2.5314	-2.3757	-1.8869	-2.5120	-2.1589	1.9927	-1.8259	-2.2105	-2.1592	-2.3962	-1.7259	1.5883	-2.1775	-1.9649	-2.1429	1.9909	-2.0629	-1.8562	-1.9781	-2.1502	-2.2462	-1.9855	-2.0229	-1.8394	-2.1432	-1.8252	-1.8306	-1.8548
Otu00099	1.5979	14.3912	11.0382	0.1837	1.4596	1.5692	11.9859	11.9812	12.0015	1.4354	4.3474	1.0322	1.5860	-2.1846	2.1195	10.8392	-1.9615	9.8212	-3.0217	10.5555	-3.8184	1.5606	-2.9799	0.6803	-3.3986	-0.5342	-2.6223	-3.0313	-3.5203	-3.7108	2.2131	2.4630	-3.5736	-3.2310	-3.6197	1.4958	0.8143	-3.1921	-2.5913	-3.0241	1.7283	-2.2926	-3.1787	-3.3349	-2.9174	-3.2044	-3.0461	-2.6445	-3.1132	-2.7207	-3.2135	9.3622	9.2734	-2.8034	2.4003	-3.2501	8.9331	9.0834	-2.9139	-2.6991	2.7870	-3.0202	-2.9646	-3.0137	-2.3887	-2.7881	-2.5423	-2.7566	9.2716	-2.8685	-2.6008	2.1064	8.8535	-2.0794	-2.3604	2.0566	-2.3754	-0.6087	-2.5825	5.8210	-2.4663	-2.2834	-2.5773	-2.4760	-2.5873	-2.6557	-2.2416	8.3743	-2.4538	8.3417	9.4530	-2.3163	-2.4187	-2.0787	-2.5552	-2.3949	-2.5676	-2.4122	-2.1112	-2.4462	-2.2411	2.2963	-2.0102	-2.1738	-2.3192	-2.3793	-1.8360	1.7320	-2.0073	-2.0405	-2.0809	1.8126	-2.3793	-1.9346	-2.0061	-2.3640	-2.2867	-2.2385	-2.1657	-1.8703	-2.0159	-1.9801	-1.8678	-2.1075
